liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Gonzalo Piovi,D,58,6.8,84,0,0,,0.0183078,0,0,1,77,73,9,7,0,0,0,0,2,4,0,1,2,0,3,1,3,0,0,4,0,0,0,0,0,1,0,2026-08-19T05:15:41.915908+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Jeremy Márquez,M,90,7.7,80,0,1,0.0783,0.297484,3,0,3,52,46,1,1,4,2,3,2,11,4,1,0,6,3,0,2,3,1,0,9,2,0,0,0,0,1,0,2026-08-19T05:15:41.915833+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Jesús Orozco,D,90,7.3,94,0,0,0.0442,0.0190897,2,1,0,77,75,4,4,0,0,0,0,4,5,2,3,2,2,6,1,5,1,0,2,0,2,0,0,0,1,0,2026-08-19T05:15:41.915821+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Jesús Rodríguez,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915747+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Jorge Rodarte Barragan,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.916001+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,José Paradela,F,90,7.1,72,0,1,,0.490566,0,0,3,48,39,2,2,5,1,4,3,5,7,0,0,0,0,1,0,3,0,3,19,2,1,0,0,0,1,0,2026-08-19T05:15:41.915855+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Juan Calero,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.916020+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Juan Pablo Vargas,D,90,6.6,49,0,0,,0.0230969,0,0,0,34,27,7,3,0,0,0,0,0,1,0,1,0,0,12,0,4,0,0,7,0,0,0,0,0,2,0,2026-08-19T05:15:41.915589+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Kevin Mier,G,90,6.9,30,0,0,,0.0002096,0,0,0,24,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,3,1,0,2026-08-19T05:15:41.915811+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Kevin Velasco,F,78,6.3,49,0,0,0.0355,0.142599,2,0,2,26,19,1,1,4,3,3,1,2,8,0,1,1,0,1,2,4,2,3,17,0,1,0,0,0,1,0,2026-08-19T05:15:41.915619+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Luifer Hernández,F,56,6.1,18,0,0,0.6049,0.00391996,1,1,0,8,6,0,0,0,0,1,0,3,2,1,0,0,0,0,0,2,0,1,7,2,0,0,0,0,1,0,2026-08-19T05:15:41.915664+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Luka Romero,F,67,7.5,50,1,0,0.2667,0.0315968,1,1,4,35,31,0,0,3,0,0,0,3,4,0,0,2,1,0,0,4,0,0,11,1,3,1,0,0,1,0,2026-08-19T05:15:41.915898+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Mathías Tomás,M,10,6.5,9,0,0,,0.00187253,0,0,0,8,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2026-08-19T05:15:41.915735+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Nicolás Ibáñez,F,58,6.1,17,0,0,0.0459,0.00248455,1,1,0,9,7,0,0,1,0,2,1,1,3,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,1,0,2026-08-19T05:15:41.915918+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Omar Campos,M,23,7.1,14,0,0,0.0153,0.0785968,1,0,1,6,6,0,0,1,1,1,1,2,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915948+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Omar Moreno,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915786+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Osinachi Ebere,F,22,7.5,13,1,0,0.3931,0.0226976,3,2,0,7,6,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,2026-08-19T05:15:41.915969+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Raúl Castillo,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915798+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Sergio Sanabria,M,87,7.1,36,0,0,0.0162,0.00522176,1,0,0,17,13,2,1,0,0,1,1,9,4,1,0,3,3,3,2,2,0,1,6,4,0,0,0,0,2,0,2026-08-19T05:15:41.915604+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Cruz Azul,Willer Ditta,D,32,7.0,31,0,0,,0.00325555,0,0,0,24,18,5,0,0,0,0,0,2,0,0,0,2,2,2,0,2,0,0,6,0,0,0,0,0,0,0,2026-08-19T05:15:41.915928+00:00
Liga Mexicana 2026/2027,Cruz Azul - Club Puebla,2026-07-22T01:00:00+00:00,finished,2,2-1,Club Puebla,Óscar Villa,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915760+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,,,88,6.9,42,0,0,,0.0191047,0,0,1,20,13,2,2,0,0,3,2,8,4,1,1,3,1,2,1,1,0,1,14,2,1,0,0,0,1,0,2026-08-09T05:19:53.643242+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Alan Medina,M,9,6.6,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915200+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Alexis Vega,M,66,6.6,49,0,0,0.0382,0.046475,1,0,1,31,24,3,2,7,0,4,2,3,5,0,1,1,1,0,0,5,1,0,18,0,0,0,0,0,2,0,2026-08-19T05:15:41.914875+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Angel Azuaje,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915319+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Antonio Briseño,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.914981+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Antonio Leone,D,1,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915213+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Brian García,D,76,6.6,69,0,0,,0.0327911,0,0,1,50,41,5,3,1,0,0,0,2,0,1,0,1,1,4,0,3,0,0,11,0,0,0,0,0,2,0,2026-08-19T05:15:41.914851+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Bruno Méndez,D,90,6.6,90,0,0,0.0253,0.0233306,1,0,0,82,71,8,6,0,0,0,0,3,3,2,3,1,0,1,3,3,1,0,12,0,0,0,0,0,2,0,2026-08-19T05:15:41.914789+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Carlos Carrillo,F,14,6.3,6,0,0,0.208,0.0261073,1,1,1,5,3,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2026-08-19T05:15:41.914929+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Cristian Calderón,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915306+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Diego Barbosa,D,86,6.2,66,0,0,,0.0476937,0,0,0,36,28,4,0,3,1,2,0,7,7,0,2,7,4,3,3,4,0,1,14,0,2,0,0,0,2,0,2026-08-19T05:15:41.914838+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Everardo López,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.914971+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Federico Pereira,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.914961+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Fernando Arce Juárez,M,90,6.9,78,0,0,0.1519,0.0630775,3,0,1,59,52,1,1,1,0,0,0,4,4,1,1,3,2,4,0,7,2,1,11,0,0,0,0,0,2,0,2026-08-19T05:15:41.914723+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Franco Romero,M,24,6.8,27,0,0,,0.0195367,0,0,0,26,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2026-08-19T05:15:41.914908+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Guillermo Martínez,F,1,,2,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2026-08-19T05:15:41.915230+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Helinho,M,90,7.1,83,0,1,0.2659,0.241488,5,1,4,47,38,6,3,8,2,3,2,8,9,1,1,1,0,0,2,5,1,4,26,4,2,1,0,0,2,0,2026-08-19T05:15:41.914826+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Hugo Gonzalez,G,90,7.1,46,0,0,,0.00018317,0,0,0,36,35,10,9,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,0,0,1,2,0,2026-08-19T05:15:41.914774+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Jesús Gallardo,D,24,6.9,21,0,0,,0.0547414,0,0,1,12,8,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2026-08-19T05:15:41.914898+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Jesús Ricardo Angulo,M,66,6.2,33,0,0,0.1778,0.0116866,2,1,0,23,19,1,1,2,0,3,2,3,3,0,1,0,0,0,0,0,1,1,9,1,0,0,0,0,2,0,2026-08-19T05:15:41.914863+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Jorge Díaz,M,90,7.6,42,1,0,0.2862,0.0156681,1,1,1,28,20,0,0,0,0,2,1,3,4,0,0,0,0,0,0,5,0,3,14,2,0,0,0,0,2,0,2026-08-19T05:15:41.914814+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Juninho,F,88,6.9,42,0,0,,0.0191047,0,0,1,20,13,2,2,0,0,3,2,8,4,1,1,3,1,2,1,1,0,1,14,2,1,0,0,0,1,0,2026-08-19T05:15:41.915159+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Keylor Navas,G,90,6.8,44,0,0,,0.0422779,0,0,0,34,16,22,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,18,0,0,0,0,3,1,2,2026-08-19T05:15:41.915014+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Kleber Carranza,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07T05:38:33.003952+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Kléber Carranza,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915278+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Luan,D,90,6.4,70,0,0,,0.00694851,0,0,0,65,61,7,6,0,0,0,0,0,1,0,1,0,0,2,1,6,0,0,4,0,0,0,0,0,2,0,2026-08-19T05:15:41.914802+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Luis García,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.914951+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Nathan Silva,D,90,7.0,54,0,0,,0.0103979,0,0,0,37,32,7,2,0,0,0,0,1,2,0,0,1,1,10,2,6,0,0,5,0,1,0,0,0,1,0,2026-08-19T05:15:41.915026+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Nicolás Castro,M,24,6.8,22,0,0,0.0239,0.0223422,1,0,0,16,12,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,5,2,0,0,0,0,0,0,2026-08-19T05:15:41.914919+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Pablo Bennevendo,D,45,6.6,24,0,0,,0.10269,0,0,0,14,11,3,1,0,0,1,1,1,1,0,0,0,0,3,1,1,0,0,5,0,0,0,0,0,1,0,2026-08-19T05:15:41.915186+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Pablo Lara,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915292+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Pedro Vite,M,90,7.5,63,0,0,,0.162166,0,0,0,40,31,4,2,1,1,3,2,8,3,3,0,3,3,4,4,7,0,0,13,0,1,0,0,0,1,0,2026-08-19T05:15:41.915057+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Robert Morales,F,89,6.7,36,0,1,0.0286,0.0138666,1,0,2,20,14,2,2,0,0,3,1,4,9,1,2,2,1,3,0,6,0,3,12,0,1,0,0,0,1,0,2026-08-19T05:15:41.915094+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Rodrigo Lopez,D,90,6.9,54,0,1,0.1569,0.397276,2,0,2,28,25,2,2,3,2,0,0,3,4,1,2,2,1,2,4,3,0,1,10,0,1,1,0,0,1,0,2026-08-19T05:15:41.915001+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Rubén Duarte,D,90,6.6,35,0,0,,0.0036509,0,0,0,25,21,5,3,0,0,0,0,2,1,1,1,1,0,6,0,1,0,0,5,0,0,0,0,0,1,0,2026-08-19T05:15:41.915036+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Santiago Simón,D,11,6.5,9,0,0,,0.00326463,0,0,0,5,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2026-08-19T05:15:41.914940+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Santiago Trigos,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915248+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Sebastián Córdova,M,45,7.4,23,1,0,0.0818,0.011829,2,1,0,15,11,2,0,0,0,0,0,2,3,1,0,1,1,0,0,2,1,1,9,0,2,0,0,0,0,0,2026-08-19T05:15:41.915173+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Stanley García,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.915335+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Uriel Antuna,F,89,6.4,36,0,0,0.2451,0.0203883,1,1,1,24,18,2,0,1,0,1,0,2,4,2,0,0,0,1,1,5,0,1,10,0,0,0,0,0,1,0,2026-08-19T05:15:41.915080+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Victor Arteaga,M,90,8.0,45,1,0,0.1478,0.0103919,2,1,1,24,20,3,1,0,0,2,2,6,3,0,1,3,2,2,5,3,0,0,7,1,1,0,0,0,1,0,2026-08-19T05:15:41.915068+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Víctor Guzmán,M,66,6.8,62,0,0,0.0154,0.0546174,1,0,0,55,48,4,3,0,0,0,0,3,3,2,2,0,0,1,1,2,1,0,9,1,0,0,0,0,2,0,2026-08-19T05:15:41.914886+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,Pumas UNAM,Álvaro Angulo,D,90,6.9,62,0,0,,0.00932032,0,0,0,24,22,2,2,0,0,3,1,5,7,2,1,2,2,8,2,6,0,0,12,0,3,0,0,0,1,0,2026-08-19T05:15:41.915046+00:00
Liga Mexicana 2026/2027,CD Toluca - Pumas UNAM,2026-07-22T03:05:00+00:00,finished,2,1-2,CD Toluca,Érick Gutiérrez,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.914991+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Atlante FC,,,14,6.5,9,0,0,,8.513e-05,0,0,0,5,2,3,0,0,0,0,0,1,4,0,3,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,2026-08-19T05:15:41.886587+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Adrián Fernández,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-12T05:17:08.992204+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Alejandro Cardenas,F,10,6.6,5,0,0,0.1003,0.00499622,2,2,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.886250+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Alexis Gutiérrez,M,15,7.0,16,0,0,0.0289,0.357449,1,0,2,6,6,0,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2026-08-19T05:15:41.886219+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Atlante FC,Armando Escobar,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.886664+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Atlante FC,Axl Padilla,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.886679+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Cristián Borja,D,86,7.8,38,1,0,0.2687,0.140495,1,1,0,28,25,4,4,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,7,2,1,0,0,0,1,0,2026-08-19T05:15:41.886138+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Dagoberto Espinoza,D,90,7.2,85,0,0,0.1182,0.162445,2,0,1,59,52,5,3,1,0,1,0,5,6,2,0,1,1,3,1,5,0,1,17,2,3,0,0,0,1,0,2026-08-19T05:15:41.886034+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Atlante FC,Edgar Jiménez,M,33,6.7,24,0,0,,0.0127949,0,0,0,15,12,3,2,2,0,0,0,1,2,0,1,1,1,2,0,5,0,0,7,0,1,1,0,0,0,0,2026-08-19T05:15:41.886555+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Atlante FC,Eduardo Tercero,D,90,7.4,47,0,0,,0.00451108,0,0,0,27,17,9,4,0,0,0,0,9,3,5,1,3,1,8,1,1,0,1,11,2,1,0,0,0,1,0,2026-08-19T05:15:41.886428+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Emilio Lara,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.886322+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Erick Sánchez,M,90,7.1,84,0,0,0.0271,0.0194571,1,0,0,70,57,6,4,0,0,0,0,10,4,4,0,4,1,0,1,6,1,2,17,2,1,1,0,0,1,0,2026-08-19T05:15:41.885936+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Atlante FC,Eugenio Pizzuto,M,76,7.2,43,1,0,0.3515,0.00772914,2,1,0,31,25,5,1,2,0,0,0,2,8,0,2,0,0,1,1,5,0,3,11,2,2,0,0,0,1,0,2026-08-19T05:15:41.886507+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Fernando Tapia,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-19T05:15:41.886351+00:00
Liga Mexicana 2026/2027,Atlante FC - Club América,2026-07-25T03:00:00+00:00,finished,2,1-1,Club América,Franco Rossano,D,14,6.8,14,0,0,,0.014653,0,0,0,9,7,3,1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,3,1,1,0,0,0,0,0,2026-08-19T05:15:41.886235+00:00
